"attacking_mechdef_id","defending_mechdef_id","wins","total_battles"
mechdef_banshee_BNC-3M,mechdef_quickdraw_QKD-4G,100,100
mechdef_banshee_BNC-3M,mechdef_quickdraw_QKD-5A,100,100
mechdef_banshee_BNC-3M,mechdef_shadowhawk_SHD-2D,100,100
mechdef_banshee_BNC-3M,mechdef_shadowhawk_SHD-2H,100,100
mechdef_banshee_BNC-3M,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_banshee_BNC-3M,mechdef_spider_SDR-5V,100,100
mechdef_banshee_BNC-3M,mechdef_stalker_STK-3F,3,100
mechdef_banshee_BNC-3M,mechdef_thunderbolt_TDR-5S,65,100
mechdef_banshee_BNC-3M,mechdef_thunderbolt_TDR-5SE,93,100
mechdef_banshee_BNC-3M,mechdef_thunderbolt_TDR-5SS,84,100
mechdef_banshee_BNC-3M,mechdef_trebuchet_TBT-5N,99,100
mechdef_banshee_BNC-3M,mechdef_urbanmech_UM-R60,100,100
mechdef_banshee_BNC-3M,mechdef_urbanmech_UM-R60L,100,100
mechdef_banshee_BNC-3M,mechdef_urbanmech_UM-R90,100,100
mechdef_banshee_BNC-3M,mechdef_victor_VTR-9B,75,100
mechdef_banshee_BNC-3M,mechdef_victor_VTR-9S,71,100
mechdef_banshee_BNC-3M,mechdef_vindicator_VND-1AA,100,100
mechdef_banshee_BNC-3M,mechdef_vindicator_VND-1R,100,100
mechdef_banshee_BNC-3M,mechdef_wolverine_WVR-6K,100,100
mechdef_banshee_BNC-3M,mechdef_wolverine_WVR-6R,100,100
mechdef_banshee_BNC-3M,mechdef_zeus_ZEU-6S,87,100
mechdef_banshee_BNC-3S,mechdef_atlas_AS7-D,29,100
mechdef_banshee_BNC-3S,mechdef_atlas_AS7-D-HT,10,100
mechdef_banshee_BNC-3S,mechdef_awesome_AWS-8Q,100,100
mechdef_banshee_BNC-3S,mechdef_awesome_AWS-8T,99,100
mechdef_banshee_BNC-3S,mechdef_banshee_BNC-3E,100,100
mechdef_banshee_BNC-3S,mechdef_banshee_BNC-3M,100,100
mechdef_banshee_BNC-3S,mechdef_banshee_BNC-3S,58,100
mechdef_banshee_BNC-3S,mechdef_battlemaster_BLR-1G,93,100
mechdef_banshee_BNC-3S,mechdef_blackjack_BJ-1,100,100
mechdef_banshee_BNC-3S,mechdef_blackjack_BJ-1DB,100,100
mechdef_banshee_BNC-3S,mechdef_blackknight_BL-6-KNT,99,100
mechdef_banshee_BNC-3S,mechdef_blackknight_BL-6b-KNT,96,100
mechdef_banshee_BNC-3S,mechdef_cataphract_CTF-1X,100,100
mechdef_banshee_BNC-3S,mechdef_catapult_CPLT-C1,99,100
mechdef_banshee_BNC-3S,mechdef_catapult_CPLT-C4,100,100
mechdef_banshee_BNC-3S,mechdef_catapult_CPLT-K2,100,100
mechdef_banshee_BNC-3S,mechdef_centurion_CN9-A,100,100
mechdef_banshee_BNC-3S,mechdef_centurion_CN9-AL,100,100
mechdef_banshee_BNC-3S,mechdef_centurion_CN9-AS,100,100
mechdef_banshee_BNC-3S,mechdef_cicada_CDA-2A,100,100
mechdef_banshee_BNC-3S,mechdef_cicada_CDA-3C,100,100
mechdef_banshee_BNC-3S,mechdef_commando_COM-1B,100,100
mechdef_banshee_BNC-3S,mechdef_commando_COM-2D,100,100
mechdef_banshee_BNC-3S,mechdef_dragon_DRG-1N,100,100
mechdef_banshee_BNC-3S,mechdef_enforcer_ENF-4R,100,100
mechdef_banshee_BNC-3S,mechdef_firestarter_FS9-H,89,100
mechdef_banshee_BNC-3S,mechdef_grasshopper_GHR-5H,100,100
mechdef_banshee_BNC-3S,mechdef_griffin_GRF-1N,100,100
mechdef_banshee_BNC-3S,mechdef_griffin_GRF-1S,100,100
mechdef_banshee_BNC-3S,mechdef_griffin_GRF-4N,100,100
mechdef_banshee_BNC-3S,mechdef_griffin_GRF-4N_fp_greed,100,100
mechdef_banshee_BNC-3S,mechdef_highlander_HGN-732b,54,100
mechdef_banshee_BNC-3S,mechdef_highlander_HGN-733,83,100
mechdef_banshee_BNC-3S,mechdef_highlander_HGN-733P,85,100
mechdef_banshee_BNC-3S,mechdef_hunchback_HBK-4G,100,100
mechdef_banshee_BNC-3S,mechdef_hunchback_HBK-4P,100,100
mechdef_banshee_BNC-3S,mechdef_jagermech_JM6-A,100,100
mechdef_banshee_BNC-3S,mechdef_jagermech_JM6-S,100,100
mechdef_banshee_BNC-3S,mechdef_jenner_JR7-D,100,100
mechdef_banshee_BNC-3S,mechdef_kingcrab_KGC-0000,64,100
mechdef_banshee_BNC-3S,mechdef_kingcrab_KGC-V-0000,59,100
mechdef_banshee_BNC-3S,mechdef_kintaro_KTO-18,100,100
mechdef_banshee_BNC-3S,mechdef_locust_LCT-1M,100,100
mechdef_banshee_BNC-3S,mechdef_locust_LCT-1S,100,100
mechdef_banshee_BNC-3S,mechdef_locust_LCT-1V,100,100
mechdef_banshee_BNC-3S,mechdef_orion_ON1-K,99,100
mechdef_banshee_BNC-3S,mechdef_orion_ON1-V,100,100
mechdef_banshee_BNC-3S,mechdef_panther1b_PNT-9R,100,100
mechdef_banshee_BNC-3S,mechdef_quickdraw_QKD-4G,100,100
mechdef_banshee_BNC-3S,mechdef_quickdraw_QKD-5A,100,100
mechdef_banshee_BNC-3S,mechdef_shadowhawk_SHD-2D,100,100
mechdef_banshee_BNC-3S,mechdef_shadowhawk_SHD-2H,100,100
mechdef_banshee_BNC-3S,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_banshee_BNC-3S,mechdef_spider_SDR-5V,100,100
mechdef_banshee_BNC-3S,mechdef_stalker_STK-3F,75,100
mechdef_banshee_BNC-3S,mechdef_thunderbolt_TDR-5S,100,100
mechdef_banshee_BNC-3S,mechdef_thunderbolt_TDR-5SE,100,100
mechdef_banshee_BNC-3S,mechdef_thunderbolt_TDR-5SS,100,100
mechdef_banshee_BNC-3S,mechdef_trebuchet_TBT-5N,100,100
mechdef_banshee_BNC-3S,mechdef_urbanmech_UM-R60,100,100
mechdef_banshee_BNC-3S,mechdef_urbanmech_UM-R60L,100,100
mechdef_banshee_BNC-3S,mechdef_urbanmech_UM-R90,100,100
mechdef_banshee_BNC-3S,mechdef_victor_VTR-9B,97,100
mechdef_banshee_BNC-3S,mechdef_victor_VTR-9S,99,100
mechdef_banshee_BNC-3S,mechdef_vindicator_VND-1AA,100,100
mechdef_banshee_BNC-3S,mechdef_vindicator_VND-1R,100,100
mechdef_banshee_BNC-3S,mechdef_wolverine_WVR-6K,100,100
mechdef_banshee_BNC-3S,mechdef_wolverine_WVR-6R,100,100
mechdef_banshee_BNC-3S,mechdef_zeus_ZEU-6S,100,100
mechdef_battlemaster_BLR-1G,mechdef_atlas_AS7-D,3,100
mechdef_battlemaster_BLR-1G,mechdef_atlas_AS7-D-HT,1,100
mechdef_battlemaster_BLR-1G,mechdef_awesome_AWS-8Q,97,100
mechdef_battlemaster_BLR-1G,mechdef_awesome_AWS-8T,92,100
mechdef_battlemaster_BLR-1G,mechdef_banshee_BNC-3E,99,100
mechdef_battlemaster_BLR-1G,mechdef_banshee_BNC-3M,96,100
mechdef_battlemaster_BLR-1G,mechdef_banshee_BNC-3S,7,100
mechdef_battlemaster_BLR-1G,mechdef_battlemaster_BLR-1G,58,100
mechdef_battlemaster_BLR-1G,mechdef_blackjack_BJ-1,100,100
mechdef_battlemaster_BLR-1G,mechdef_blackjack_BJ-1DB,100,100
mechdef_battlemaster_BLR-1G,mechdef_blackknight_BL-6-KNT,95,100
mechdef_battlemaster_BLR-1G,mechdef_blackknight_BL-6b-KNT,84,100
mechdef_battlemaster_BLR-1G,mechdef_cataphract_CTF-1X,98,100
mechdef_battlemaster_BLR-1G,mechdef_catapult_CPLT-C1,100,100
mechdef_battlemaster_BLR-1G,mechdef_catapult_CPLT-C4,100,100
mechdef_battlemaster_BLR-1G,mechdef_catapult_CPLT-K2,100,100
mechdef_battlemaster_BLR-1G,mechdef_centurion_CN9-A,100,100
mechdef_battlemaster_BLR-1G,mechdef_centurion_CN9-AL,100,100
mechdef_battlemaster_BLR-1G,mechdef_centurion_CN9-AS,100,100
mechdef_battlemaster_BLR-1G,mechdef_cicada_CDA-2A,100,100
mechdef_battlemaster_BLR-1G,mechdef_cicada_CDA-3C,100,100
mechdef_battlemaster_BLR-1G,mechdef_commando_COM-1B,100,100
mechdef_battlemaster_BLR-1G,mechdef_commando_COM-2D,100,100
mechdef_battlemaster_BLR-1G,mechdef_dragon_DRG-1N,100,100
mechdef_battlemaster_BLR-1G,mechdef_enforcer_ENF-4R,100,100
mechdef_battlemaster_BLR-1G,mechdef_firestarter_FS9-H,63,100
mechdef_battlemaster_BLR-1G,mechdef_grasshopper_GHR-5H,99,100
mechdef_battlemaster_BLR-1G,mechdef_griffin_GRF-1N,100,100
mechdef_battlemaster_BLR-1G,mechdef_griffin_GRF-1S,100,100
mechdef_battlemaster_BLR-1G,mechdef_griffin_GRF-4N,100,100
mechdef_battlemaster_BLR-1G,mechdef_griffin_GRF-4N_fp_greed,100,100
mechdef_battlemaster_BLR-1G,mechdef_highlander_HGN-732b,7,100
mechdef_battlemaster_BLR-1G,mechdef_highlander_HGN-733,39,100
mechdef_battlemaster_BLR-1G,mechdef_highlander_HGN-733P,45,100
mechdef_battlemaster_BLR-1G,mechdef_hunchback_HBK-4G,99,100
mechdef_battlemaster_BLR-1G,mechdef_hunchback_HBK-4P,100,100
mechdef_battlemaster_BLR-1G,mechdef_jagermech_JM6-A,100,100
mechdef_battlemaster_BLR-1G,mechdef_jagermech_JM6-S,100,100
mechdef_battlemaster_BLR-1G,mechdef_jenner_JR7-D,100,100
mechdef_battlemaster_BLR-1G,mechdef_kingcrab_KGC-0000,22,100
mechdef_battlemaster_BLR-1G,mechdef_kingcrab_KGC-V-0000,38,100
mechdef_battlemaster_BLR-1G,mechdef_kintaro_KTO-18,100,100
mechdef_battlemaster_BLR-1G,mechdef_locust_LCT-1M,100,100
mechdef_battlemaster_BLR-1G,mechdef_locust_LCT-1S,100,100
mechdef_battlemaster_BLR-1G,mechdef_locust_LCT-1V,100,100
mechdef_battlemaster_BLR-1G,mechdef_orion_ON1-K,94,100
mechdef_battlemaster_BLR-1G,mechdef_orion_ON1-V,95,100
mechdef_battlemaster_BLR-1G,mechdef_panther1b_PNT-9R,100,100
mechdef_battlemaster_BLR-1G,mechdef_quickdraw_QKD-4G,100,100
mechdef_battlemaster_BLR-1G,mechdef_quickdraw_QKD-5A,100,100
mechdef_battlemaster_BLR-1G,mechdef_shadowhawk_SHD-2D,100,100
mechdef_battlemaster_BLR-1G,mechdef_shadowhawk_SHD-2H,100,100
mechdef_battlemaster_BLR-1G,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_battlemaster_BLR-1G,mechdef_spider_SDR-5V,100,100
mechdef_battlemaster_BLR-1G,mechdef_stalker_STK-3F,22,100
mechdef_battlemaster_BLR-1G,mechdef_thunderbolt_TDR-5S,95,100
mechdef_battlemaster_BLR-1G,mechdef_thunderbolt_TDR-5SE,99,100
mechdef_battlemaster_BLR-1G,mechdef_thunderbolt_TDR-5SS,100,100
mechdef_battlemaster_BLR-1G,mechdef_trebuchet_TBT-5N,100,100
mechdef_battlemaster_BLR-1G,mechdef_urbanmech_UM-R60,100,100
mechdef_battlemaster_BLR-1G,mechdef_urbanmech_UM-R60L,100,100
mechdef_battlemaster_BLR-1G,mechdef_urbanmech_UM-R90,100,100
mechdef_battlemaster_BLR-1G,mechdef_victor_VTR-9B,97,100
mechdef_battlemaster_BLR-1G,mechdef_victor_VTR-9S,93,100
mechdef_battlemaster_BLR-1G,mechdef_vindicator_VND-1AA,100,100
mechdef_battlemaster_BLR-1G,mechdef_vindicator_VND-1R,100,100
mechdef_battlemaster_BLR-1G,mechdef_wolverine_WVR-6K,100,100
mechdef_battlemaster_BLR-1G,mechdef_wolverine_WVR-6R,100,100
mechdef_battlemaster_BLR-1G,mechdef_zeus_ZEU-6S,100,100
mechdef_blackjack_BJ-1,mechdef_blackjack_BJ-1,62,100
mechdef_blackjack_BJ-1,mechdef_blackjack_BJ-1DB,72,100
mechdef_blackjack_BJ-1,mechdef_catapult_CPLT-C4,4,100
mechdef_blackjack_BJ-1,mechdef_catapult_CPLT-K2,2,100
mechdef_blackjack_BJ-1,mechdef_centurion_CN9-A,30,100
mechdef_blackjack_BJ-1,mechdef_centurion_CN9-AL,8,100
mechdef_blackjack_BJ-1,mechdef_centurion_CN9-AS,100,100
mechdef_blackjack_BJ-1,mechdef_cicada_CDA-2A,100,100
mechdef_blackjack_BJ-1,mechdef_cicada_CDA-3C,100,100
mechdef_blackjack_BJ-1,mechdef_commando_COM-1B,100,100
mechdef_blackjack_BJ-1,mechdef_commando_COM-2D,100,100
mechdef_blackjack_BJ-1,mechdef_dragon_DRG-1N,3,100
mechdef_blackjack_BJ-1,mechdef_enforcer_ENF-4R,35,100
mechdef_blackjack_BJ-1,mechdef_grasshopper_GHR-5H,2,100
mechdef_blackjack_BJ-1,mechdef_griffin_GRF-1N,29,100
mechdef_blackjack_BJ-1,mechdef_griffin_GRF-1S,45,100
mechdef_blackjack_BJ-1,mechdef_griffin_GRF-4N,2,100
mechdef_blackjack_BJ-1,mechdef_griffin_GRF-4N_fp_greed,9,100
mechdef_blackjack_BJ-1,mechdef_hunchback_HBK-4G,6,100
mechdef_blackjack_BJ-1,mechdef_jagermech_JM6-S,17,100
mechdef_blackjack_BJ-1,mechdef_jenner_JR7-D,100,100
mechdef_blackjack_BJ-1,mechdef_locust_LCT-1M,100,100
mechdef_blackjack_BJ-1,mechdef_locust_LCT-1S,100,100
mechdef_blackjack_BJ-1,mechdef_locust_LCT-1V,100,100
mechdef_blackjack_BJ-1,mechdef_panther1b_PNT-9R,100,100
mechdef_blackjack_BJ-1,mechdef_quickdraw_QKD-4G,7,100
mechdef_blackjack_BJ-1,mechdef_quickdraw_QKD-5A,10,100
mechdef_blackjack_BJ-1,mechdef_shadowhawk_SHD-2D,79,100
mechdef_blackjack_BJ-1,mechdef_shadowhawk_SHD-2H,59,100
mechdef_blackjack_BJ-1,mechdef_shadowhawk1b_SHD-2D,82,100
mechdef_blackjack_BJ-1,mechdef_spider_SDR-5V,100,100
mechdef_blackjack_BJ-1,mechdef_thunderbolt_TDR-5SE,1,100
mechdef_blackjack_BJ-1,mechdef_trebuchet_TBT-5N,8,100
mechdef_blackjack_BJ-1,mechdef_urbanmech_UM-R60,98,100
mechdef_blackjack_BJ-1,mechdef_urbanmech_UM-R60L,93,100
mechdef_blackjack_BJ-1,mechdef_urbanmech_UM-R90,100,100
mechdef_blackjack_BJ-1,mechdef_vindicator_VND-1AA,96,100
mechdef_blackjack_BJ-1,mechdef_vindicator_VND-1R,66,100
mechdef_blackjack_BJ-1,mechdef_wolverine_WVR-6K,9,100
mechdef_blackjack_BJ-1,mechdef_wolverine_WVR-6R,36,100
mechdef_blackjack_BJ-1DB,mechdef_banshee_BNC-3E,1,100
mechdef_blackjack_BJ-1DB,mechdef_blackjack_BJ-1,28,100
mechdef_blackjack_BJ-1DB,mechdef_blackjack_BJ-1DB,62,100
mechdef_blackjack_BJ-1DB,mechdef_cataphract_CTF-1X,1,100
mechdef_blackjack_BJ-1DB,mechdef_catapult_CPLT-C4,1,100
mechdef_blackjack_BJ-1DB,mechdef_centurion_CN9-A,18,100
mechdef_blackjack_BJ-1DB,mechdef_centurion_CN9-AL,8,100
mechdef_blackjack_BJ-1DB,mechdef_centurion_CN9-AS,100,100
mechdef_blackjack_BJ-1DB,mechdef_cicada_CDA-2A,99,100
mechdef_blackjack_BJ-1DB,mechdef_cicada_CDA-3C,98,100
mechdef_blackjack_BJ-1DB,mechdef_commando_COM-1B,100,100
mechdef_blackjack_BJ-1DB,mechdef_commando_COM-2D,98,100
mechdef_blackjack_BJ-1DB,mechdef_dragon_DRG-1N,7,100
mechdef_blackjack_BJ-1DB,mechdef_enforcer_ENF-4R,21,100
mechdef_blackjack_BJ-1DB,mechdef_grasshopper_GHR-5H,1,100
mechdef_blackjack_BJ-1DB,mechdef_griffin_GRF-1N,31,100
mechdef_blackjack_BJ-1DB,mechdef_griffin_GRF-1S,33,100
mechdef_blackjack_BJ-1DB,mechdef_griffin_GRF-4N,4,100
mechdef_blackjack_BJ-1DB,mechdef_hunchback_HBK-4G,5,100
mechdef_blackjack_BJ-1DB,mechdef_hunchback_HBK-4P,1,100
mechdef_blackjack_BJ-1DB,mechdef_jagermech_JM6-A,1,100
mechdef_blackjack_BJ-1DB,mechdef_jagermech_JM6-S,19,100
mechdef_blackjack_BJ-1DB,mechdef_jenner_JR7-D,100,100
mechdef_blackjack_BJ-1DB,mechdef_locust_LCT-1M,100,100
mechdef_blackjack_BJ-1DB,mechdef_locust_LCT-1S,100,100
mechdef_blackjack_BJ-1DB,mechdef_locust_LCT-1V,100,100
mechdef_blackjack_BJ-1DB,mechdef_panther1b_PNT-9R,98,100
mechdef_blackjack_BJ-1DB,mechdef_quickdraw_QKD-4G,5,100
mechdef_blackjack_BJ-1DB,mechdef_quickdraw_QKD-5A,6,100
mechdef_blackjack_BJ-1DB,mechdef_shadowhawk_SHD-2D,61,100
mechdef_blackjack_BJ-1DB,mechdef_shadowhawk_SHD-2H,42,100
mechdef_blackjack_BJ-1DB,mechdef_shadowhawk1b_SHD-2D,57,100
mechdef_blackjack_BJ-1DB,mechdef_spider_SDR-5V,100,100
mechdef_blackjack_BJ-1DB,mechdef_thunderbolt_TDR-5SS,1,100
mechdef_blackjack_BJ-1DB,mechdef_trebuchet_TBT-5N,6,100
mechdef_blackjack_BJ-1DB,mechdef_urbanmech_UM-R60,97,100
mechdef_blackjack_BJ-1DB,mechdef_urbanmech_UM-R60L,87,100
mechdef_blackjack_BJ-1DB,mechdef_urbanmech_UM-R90,91,100
mechdef_blackjack_BJ-1DB,mechdef_vindicator_VND-1AA,95,100
mechdef_blackjack_BJ-1DB,mechdef_vindicator_VND-1R,63,100
mechdef_blackjack_BJ-1DB,mechdef_wolverine_WVR-6K,5,100
mechdef_blackjack_BJ-1DB,mechdef_wolverine_WVR-6R,21,100
mechdef_blackknight_BL-6-KNT,mechdef_awesome_AWS-8Q,66,100
mechdef_blackknight_BL-6-KNT,mechdef_awesome_AWS-8T,42,100
mechdef_blackknight_BL-6-KNT,mechdef_banshee_BNC-3E,85,100
mechdef_blackknight_BL-6-KNT,mechdef_banshee_BNC-3M,44,100
mechdef_blackknight_BL-6-KNT,mechdef_banshee_BNC-3S,1,100
mechdef_blackknight_BL-6-KNT,mechdef_battlemaster_BLR-1G,5,100
mechdef_blackknight_BL-6-KNT,mechdef_blackjack_BJ-1,100,100
mechdef_blackknight_BL-6-KNT,mechdef_blackjack_BJ-1DB,100,100
mechdef_blackknight_BL-6-KNT,mechdef_blackknight_BL-6-KNT,62,100
mechdef_blackknight_BL-6-KNT,mechdef_blackknight_BL-6b-KNT,29,100
mechdef_blackknight_BL-6-KNT,mechdef_cataphract_CTF-1X,74,100
mechdef_blackknight_BL-6-KNT,mechdef_catapult_CPLT-C1,90,100
mechdef_blackknight_BL-6-KNT,mechdef_catapult_CPLT-C4,88,100
mechdef_blackknight_BL-6-KNT,mechdef_catapult_CPLT-K2,89,100
mechdef_blackknight_BL-6-KNT,mechdef_centurion_CN9-A,100,100
mechdef_blackknight_BL-6-KNT,mechdef_centurion_CN9-AL,100,100
mechdef_blackknight_BL-6-KNT,mechdef_centurion_CN9-AS,100,100
mechdef_blackknight_BL-6-KNT,mechdef_cicada_CDA-2A,100,100
mechdef_blackknight_BL-6-KNT,mechdef_cicada_CDA-3C,100,100
mechdef_blackknight_BL-6-KNT,mechdef_commando_COM-1B,100,100
mechdef_blackknight_BL-6-KNT,mechdef_commando_COM-2D,100,100
mechdef_blackknight_BL-6-KNT,mechdef_dragon_DRG-1N,99,100
mechdef_blackknight_BL-6-KNT,mechdef_enforcer_ENF-4R,97,100
mechdef_blackknight_BL-6-KNT,mechdef_firestarter_FS9-H,2,100
mechdef_blackknight_BL-6-KNT,mechdef_grasshopper_GHR-5H,91,100
mechdef_blackknight_BL-6-KNT,mechdef_griffin_GRF-1N,99,100
mechdef_blackknight_BL-6-KNT,mechdef_griffin_GRF-1S,100,100
mechdef_blackknight_BL-6-KNT,mechdef_griffin_GRF-4N,86,100
mechdef_blackknight_BL-6-KNT,mechdef_griffin_GRF-4N_fp_greed,99,100
mechdef_blackknight_BL-6-KNT,mechdef_highlander_HGN-733,5,100
mechdef_blackknight_BL-6-KNT,mechdef_highlander_HGN-733P,2,100
mechdef_blackknight_BL-6-KNT,mechdef_hunchback_HBK-4G,88,100
mechdef_blackknight_BL-6-KNT,mechdef_hunchback_HBK-4P,89,100
mechdef_blackknight_BL-6-KNT,mechdef_jagermech_JM6-A,95,100
mechdef_blackknight_BL-6-KNT,mechdef_jagermech_JM6-S,99,100
mechdef_blackknight_BL-6-KNT,mechdef_jenner_JR7-D,100,100
mechdef_blackknight_BL-6-KNT,mechdef_kingcrab_KGC-0000,3,100
mechdef_blackknight_BL-6-KNT,mechdef_kingcrab_KGC-V-0000,5,100
mechdef_blackknight_BL-6-KNT,mechdef_kintaro_KTO-18,88,100
mechdef_blackknight_BL-6-KNT,mechdef_locust_LCT-1M,100,100
mechdef_blackknight_BL-6-KNT,mechdef_locust_LCT-1S,100,100
mechdef_blackknight_BL-6-KNT,mechdef_locust_LCT-1V,100,100
mechdef_blackknight_BL-6-KNT,mechdef_orion_ON1-K,42,100
mechdef_blackknight_BL-6-KNT,mechdef_orion_ON1-V,48,100
mechdef_blackknight_BL-6-KNT,mechdef_panther1b_PNT-9R,100,100
mechdef_blackknight_BL-6-KNT,mechdef_quickdraw_QKD-4G,99,100
mechdef_blackknight_BL-6-KNT,mechdef_quickdraw_QKD-5A,100,100
mechdef_blackknight_BL-6-KNT,mechdef_shadowhawk_SHD-2D,100,100
mechdef_blackknight_BL-6-KNT,mechdef_shadowhawk_SHD-2H,100,100
mechdef_blackknight_BL-6-KNT,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_blackknight_BL-6-KNT,mechdef_spider_SDR-5V,100,100
mechdef_blackknight_BL-6-KNT,mechdef_stalker_STK-3F,1,100
mechdef_blackknight_BL-6-KNT,mechdef_thunderbolt_TDR-5S,51,100
mechdef_blackknight_BL-6-KNT,mechdef_thunderbolt_TDR-5SE,90,100
mechdef_blackknight_BL-6-KNT,mechdef_thunderbolt_TDR-5SS,75,100
mechdef_blackknight_BL-6-KNT,mechdef_trebuchet_TBT-5N,98,100
mechdef_blackknight_BL-6-KNT,mechdef_urbanmech_UM-R60,100,100
mechdef_blackknight_BL-6-KNT,mechdef_urbanmech_UM-R60L,100,100
mechdef_blackknight_BL-6-KNT,mechdef_urbanmech_UM-R90,100,100
mechdef_blackknight_BL-6-KNT,mechdef_victor_VTR-9B,59,100
mechdef_blackknight_BL-6-KNT,mechdef_victor_VTR-9S,56,100
mechdef_blackknight_BL-6-KNT,mechdef_vindicator_VND-1AA,100,100
mechdef_blackknight_BL-6-KNT,mechdef_vindicator_VND-1R,100,100
mechdef_blackknight_BL-6-KNT,mechdef_wolverine_WVR-6K,97,100
mechdef_blackknight_BL-6-KNT,mechdef_wolverine_WVR-6R,100,100
mechdef_blackknight_BL-6-KNT,mechdef_zeus_ZEU-6S,85,100
mechdef_blackknight_BL-6b-KNT,mechdef_atlas_AS7-D,2,100
mechdef_blackknight_BL-6b-KNT,mechdef_awesome_AWS-8Q,68,100
mechdef_blackknight_BL-6b-KNT,mechdef_awesome_AWS-8T,70,100
mechdef_blackknight_BL-6b-KNT,mechdef_banshee_BNC-3E,95,100
mechdef_blackknight_BL-6b-KNT,mechdef_banshee_BNC-3M,71,100
mechdef_blackknight_BL-6b-KNT,mechdef_banshee_BNC-3S,4,100
mechdef_blackknight_BL-6b-KNT,mechdef_battlemaster_BLR-1G,16,100
mechdef_blackknight_BL-6b-KNT,mechdef_blackjack_BJ-1,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_blackjack_BJ-1DB,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_blackknight_BL-6-KNT,71,100
mechdef_blackknight_BL-6b-KNT,mechdef_blackknight_BL-6b-KNT,64,100
mechdef_blackknight_BL-6b-KNT,mechdef_cataphract_CTF-1X,85,100
mechdef_blackknight_BL-6b-KNT,mechdef_catapult_CPLT-C1,94,100
mechdef_blackknight_BL-6b-KNT,mechdef_catapult_CPLT-C4,99,100
mechdef_blackknight_BL-6b-KNT,mechdef_catapult_CPLT-K2,99,100
mechdef_blackknight_BL-6b-KNT,mechdef_centurion_CN9-A,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_centurion_CN9-AL,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_centurion_CN9-AS,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_cicada_CDA-2A,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_cicada_CDA-3C,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_commando_COM-1B,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_commando_COM-2D,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_dragon_DRG-1N,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_enforcer_ENF-4R,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_firestarter_FS9-H,26,100
mechdef_blackknight_BL-6b-KNT,mechdef_grasshopper_GHR-5H,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_griffin_GRF-1N,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_griffin_GRF-1S,99,100
mechdef_blackknight_BL-6b-KNT,mechdef_griffin_GRF-4N,98,100
mechdef_blackknight_BL-6b-KNT,mechdef_griffin_GRF-4N_fp_greed,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_highlander_HGN-732b,1,100
mechdef_blackknight_BL-6b-KNT,mechdef_highlander_HGN-733,11,100
mechdef_blackknight_BL-6b-KNT,mechdef_highlander_HGN-733P,23,100
mechdef_blackknight_BL-6b-KNT,mechdef_hunchback_HBK-4G,94,100
mechdef_blackknight_BL-6b-KNT,mechdef_hunchback_HBK-4P,96,100
mechdef_blackknight_BL-6b-KNT,mechdef_jagermech_JM6-A,97,100
mechdef_blackknight_BL-6b-KNT,mechdef_jagermech_JM6-S,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_jenner_JR7-D,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_kingcrab_KGC-0000,11,100
mechdef_blackknight_BL-6b-KNT,mechdef_kingcrab_KGC-V-0000,10,100
mechdef_blackknight_BL-6b-KNT,mechdef_kintaro_KTO-18,94,100
mechdef_blackknight_BL-6b-KNT,mechdef_locust_LCT-1M,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_locust_LCT-1S,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_locust_LCT-1V,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_orion_ON1-K,58,100
mechdef_blackknight_BL-6b-KNT,mechdef_orion_ON1-V,73,100
mechdef_blackknight_BL-6b-KNT,mechdef_panther1b_PNT-9R,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_quickdraw_QKD-4G,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_quickdraw_QKD-5A,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_shadowhawk_SHD-2D,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_shadowhawk_SHD-2H,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_shadowhawk1b_SHD-2D,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_spider_SDR-5V,100,100
mechdef_blackknight_BL-6b-KNT,mechdef_stalker_STK-3F,6,100
mechdef_blackknight_BL-6b-KNT,mechdef_thunderbolt_TDR-5S,77,100
